,液状化履歴,geometry
611,2011_広範囲に液状化した地域,"POLYGON ((15550985.518521866 4272564.528097348, 15550985.519701147 4272850.548392233, 15551333.393824935 4272850.548987909, 15551333.392587656 4272564.528716839, 15550985.518521866 4272564.528097348))"
612,2011_広範囲に液状化した地域,"POLYGON ((15550637.645577336 4272850.547796545, 15550637.646698082 4273136.4383666525, 15550985.520879865 4273136.438938532, 15550985.519701147 4272850.548392233, 15550637.645577336 4272850.547796545))"
613,2011_広範囲に液状化した地域,"POLYGON ((15549594.023920843 4273136.43684162, 15549594.024906324 4273422.334931725, 15549941.899339326 4273422.335336831, 15549941.898334518 4273136.4372228915, 15549594.023920843 4273136.43684162))"
614,2011_広範囲に液状化した地域,"POLYGON ((15561421.70586435 4266847.622308556, 15561421.70739088 4267133.355396984, 15561769.581591982 4267133.355087386, 15561769.580084778 4266847.621975153, 15561421.70586435 4266847.622308556))"
615,2011_広範囲に液状化した地域,"POLYGON ((15561769.581591982 4267133.355087386, 15561769.583099192 4267419.095679641, 15562117.457280977 4267419.095393847, 15562117.455793092 4267133.354777788, 15561769.581591982 4267133.355087386))"
616,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15563508.948596997 4266276.039117751, 15563508.950007593 4266561.7573162215, 15563856.824324666 4266561.756935186, 15563856.822933393 4266276.038736728, 15563508.948596997 4266276.039117751))"
617,2011_広範囲に液状化した地域,"POLYGON ((15563856.822933393 4266276.038736728, 15563856.824324666 4266561.756935186, 15564204.698661057 4266561.756435095, 15564204.697269786 4266276.038260459, 15563856.822933393 4266276.038736728))"
618,2011_広範囲に液状化した地域,"POLYGON ((15563856.824324666 4266561.756935186, 15563856.825716605 4266847.619784199, 15564204.700052997 4266847.619260273, 15564204.698661057 4266561.756435095, 15563856.824324666 4266561.756935186))"
619,2011_広範囲に液状化した地域,"POLYGON ((15563856.825716605 4266847.619784199, 15563856.827107882 4267133.352943991, 15564204.70144427 4267133.35239624, 15564204.700052997 4266847.619260273, 15563856.825716605 4266847.619784199))"
620,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15563856.827107882 4267133.352943991, 15563856.828499157 4267419.093583807, 15564204.702835541 4267419.093012231, 15564204.70144427 4267133.35239624, 15563856.827107882 4267133.352943991))"
621,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15564204.70144427 4267133.35239624, 15564204.702835541 4267419.093012231, 15564552.57717193 4267419.092440655, 15564552.575780654 4267133.351848491, 15564204.70144427 4267133.35239624))"
622,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15564552.575780654 4267133.351848491, 15564552.57717193 4267419.092440655, 15564900.451508313 4267419.0918690795, 15564900.450117048 4267133.35130074, 15564552.575780654 4267133.351848491))"
623,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15564900.450117048 4267133.35130074, 15564900.451508313 4267419.0918690795, 15565248.325844707 4267419.091297501, 15565248.324453441 4267133.350752988, 15564900.450117048 4267133.35130074))"
624,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.324453441 4267133.350752988, 15565248.325844707 4267419.091297501, 15565596.200258417 4267419.090725921, 15565596.19886715 4267133.35018142, 15565248.324453441 4267133.350752988))"
625,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.19886715 4267133.35018142, 15565596.200258417 4267419.090725921, 15565944.07467213 4267419.090154342, 15565944.07328086 4267133.349609856, 15565596.19886715 4267133.35018142))"
626,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15569074.939679803 4266561.748647928, 15569074.940994412 4266847.611401439, 15569422.815253481 4266847.61082989, 15569422.813938873 4266561.748076393, 15569074.939679803 4266561.748647928))"
627,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557595.098947553 4268276.502058942, 15557595.100648805 4268562.409728586, 15557942.97467598 4268562.409633312, 15557942.972974727 4268276.501963669, 15557595.098947553 4268276.502058942))"
628,2011_広範囲に液状化した地域,"POLYGON ((15560378.086526651 4267419.09682281, 15560378.088111911 4267704.982078698, 15560725.96219706 4267704.981816721, 15560725.960631132 4267419.096537019, 15560378.086526651 4267419.09682281))"
629,2011_広範囲に液状化した地域,"POLYGON ((15560725.960631132 4267419.096537019, 15560725.96219706 4267704.981816721, 15561073.836282212 4267704.981554741, 15561073.83473562 4267419.096251228, 15560725.960631132 4267419.096537019))"
630,2011_広範囲に液状化した地域,"POLYGON ((15561073.83473562 4267419.096251228, 15561073.836282212 4267704.981554741, 15561421.710425342 4267704.981268943, 15561421.70891741 4267419.095965434, 15561073.83473562 4267419.096251228))"
631,2011_広範囲に液状化した地域,"POLYGON ((15561421.70891741 4267419.095965434, 15561421.710425342 4267704.981268943, 15561769.584568465 4267704.980983146, 15561769.583099192 4267419.095679641, 15561421.70891741 4267419.095965434))"
632,2011_広範囲に液状化した地域,"POLYGON ((15561421.710425342 4267704.981268943, 15561421.711932546 4267990.73687478, 15561769.586037025 4267990.736588973, 15561769.584568465 4267704.980983146, 15561421.710425342 4267704.981268943))"
633,2011_広範囲に液状化した地域,"POLYGON ((15561769.583099192 4267419.095679641, 15561769.584568465 4267704.980983146, 15562117.458711587 4267704.980697348, 15562117.457280977 4267419.095393847, 15561769.583099192 4267419.095679641))"
634,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15563856.828499157 4267419.093583807, 15563856.829813778 4267704.9788872665, 15564204.704169495 4267704.978315671, 15564204.702835541 4267419.093012231, 15563856.828499157 4267419.093583807))"
635,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15564204.702835541 4267419.093012231, 15564204.704169495 4267704.978315671, 15564552.578525212 4267704.977744075, 15564552.57717193 4267419.092440655, 15564204.702835541 4267419.093012231))"
636,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15564552.57717193 4267419.092440655, 15564552.578525212 4267704.977744075, 15564900.45288093 4267704.97717248, 15564900.451508313 4267419.0918690795, 15564552.57717193 4267419.092440655))"
637,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15564900.451508313 4267419.0918690795, 15564900.45288093 4267704.97717248, 15565248.327236649 4267704.976600881, 15565248.325844707 4267419.091297501, 15564900.451508313 4267419.0918690795))"
638,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15564552.578525212 4267704.977744075, 15564552.57987784 4267990.733349817, 15564900.454252882 4267990.732778207, 15564900.45288093 4267704.97717248, 15564552.578525212 4267704.977744075))"
639,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15564900.45288093 4267704.97717248, 15564900.454252882 4267990.732778207, 15565248.328627924 4267990.7322065905, 15565248.327236649 4267704.976600881, 15564900.45288093 4267704.97717248))"
640,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15564552.57987784 4267990.733349817, 15564552.581230467 4268276.496437891, 15564900.455624832 4268276.495866269, 15564900.454252882 4267990.732778207, 15564552.57987784 4267990.733349817))"
641,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15564900.454252882 4267990.732778207, 15564900.455624832 4268276.495866269, 15565248.330019198 4268276.495294634, 15565248.328627924 4267990.7322065905, 15564900.454252882 4267990.732778207))"
642,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15564900.455624832 4268276.495866269, 15564900.456997449 4268562.403631036, 15565248.331411138 4268562.403059383, 15565248.330019198 4268276.495294634, 15564900.455624832 4268276.495866269))"
643,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.325844707 4267419.091297501, 15565248.327236649 4267704.976600881, 15565596.201650357 4267704.976005466, 15565596.200258417 4267419.090725921, 15565248.325844707 4267419.091297501))"
644,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.200258417 4267419.090725921, 15565596.201650357 4267704.976005466, 15565944.076064065 4267704.97541005, 15565944.07467213 4267419.090154342, 15565596.200258417 4267419.090725921))"
645,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.327236649 4267704.976600881, 15565248.328627924 4267990.7322065905, 15565596.203041628 4267990.731587348, 15565596.201650357 4267704.976005466, 15565248.327236649 4267704.976600881))"
646,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.201650357 4267704.976005466, 15565596.203041628 4267990.731587348, 15565944.077455334 4267990.730968104, 15565944.076064065 4267704.97541005, 15565596.201650357 4267704.976005466))"
647,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15565248.328627924 4267990.7322065905, 15565248.330019198 4268276.495294634, 15565596.2044329 4268276.49465156, 15565596.203041628 4267990.731587348, 15565248.328627924 4267990.7322065905))"
648,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15565596.203041628 4267990.731587348, 15565596.2044329 4268276.49465156, 15565944.078846602 4268276.494008485, 15565944.077455334 4267990.730968104, 15565596.203041628 4267990.731587348))"
649,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.330019198 4268276.495294634, 15565248.331411138 4268562.403059383, 15565596.205824839 4268562.402392475, 15565596.2044329 4268276.49465156, 15565248.330019198 4268276.495294634))"
650,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.2044329 4268276.49465156, 15565596.205824839 4268562.402392475, 15565944.080238542 4268562.40172556, 15565944.078846602 4268276.494008485, 15565596.2044329 4268276.49465156))"
651,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15565944.077455334 4267990.730968104, 15565944.078846602 4268276.494008485, 15566291.953260297 4268276.493365412, 15566291.951869037 4267990.730348859, 15565944.077455334 4267990.730968104))"
652,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566291.951869037 4267990.730348859, 15566291.953260297 4268276.493365412, 15566639.827673998 4268276.4927223455, 15566639.826282736 4267990.729729621, 15566291.951869037 4267990.730348859))"
653,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.078846602 4268276.494008485, 15565944.080238542 4268562.40172556, 15566291.954652239 4268562.401058646, 15566291.953260297 4268276.493365412, 15565944.078846602 4268276.494008485))"
654,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.953260297 4268276.493365412, 15566291.954652239 4268562.401058646, 15566639.829065941 4268562.4003917435, 15566639.827673998 4268276.4927223455, 15566291.953260297 4268276.493365412))"
655,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566639.826282736 4267990.729729621, 15566639.827673998 4268276.4927223455, 15566987.70206837 4268276.492150719, 15566987.700657781 4267990.7291580085, 15566639.826282736 4267990.729729621))"
656,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566987.700657781 4267990.7291580085, 15566987.70206837 4268276.492150719, 15567335.576462746 4268276.491579093, 15567335.575032832 4267990.728586399, 15566987.700657781 4267990.7291580085))"
657,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566639.827673998 4268276.4927223455, 15566639.829065941 4268562.4003917435, 15566987.703479646 4268562.3998201, 15566987.70206837 4268276.492150719, 15566639.827673998 4268276.4927223455))"
658,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566987.70206837 4268276.492150719, 15566987.703479646 4268562.3998201, 15567335.57789336 4268562.399248455, 15567335.576462746 4268276.491579093, 15566987.70206837 4268276.492150719))"
659,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15567335.576462746 4268276.491579093, 15567335.57789336 4268562.399248455, 15567683.452307068 4268562.398676809, 15567683.450857125 4268276.491007469, 15567335.576462746 4268276.491579093))"
660,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15568379.195104187 4267419.086153278, 15568379.196573433 4267704.971337423, 15568727.07083252 4267704.970742007, 15568727.069363272 4267419.0855816975, 15568379.195104187 4267419.086153278))"
661,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15568379.196573433 4267704.971337423, 15568379.198042002 4267990.726823928, 15568727.072301084 4267990.726204683, 15568727.07083252 4267704.970742007, 15568379.196573433 4267704.971337423))"
662,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15568727.069363272 4267419.0855816975, 15568727.07083252 4267704.970742007, 15569074.945091609 4267704.970146591, 15569074.94362237 4267419.085010119, 15568727.069363272 4267419.0855816975))"
663,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15568727.07083252 4267704.970742007, 15568727.072301084 4267990.726204683, 15569074.94656017 4267990.72558544, 15569074.945091609 4267704.970146591, 15568727.07083252 4267704.970742007))"
664,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570118.569028191 4267990.723918254, 15570118.57049676 4268276.4868632, 15570466.444601241 4268276.486363024, 15570466.44313267 4267990.7233942775, 15570118.569028191 4267990.723918254))"
665,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570466.44313267 4267990.7233942775, 15570466.444601241 4268276.486363024, 15570814.318705713 4268276.485862843, 15570814.31723714 4267990.7228703005, 15570466.44313267 4267990.7233942775))"
666,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570118.57049676 4268276.4868632, 15570118.571966032 4268562.394484781, 15570466.44607052 4268562.39400841, 15570466.444601241 4268276.486363024, 15570118.57049676 4268276.4868632))"
667,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570466.444601241 4268276.486363024, 15570466.44607052 4268562.39400841, 15570814.320175005 4268562.393532028, 15570814.318705713 4268276.485862843, 15570466.444601241 4268276.486363024))"
668,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557247.226621635 4268562.409823858, 15557247.228302758 4268848.187787391, 15557595.102310603 4268848.187692114, 15557595.100648805 4268562.409728586, 15557247.226621635 4268562.409823858))"
669,2011_広範囲に液状化した地域,"POLYGON ((15556899.354294905 4268848.1878826665, 15556899.355995351 4269133.973330841, 15557247.22998388 4269133.973235563, 15557247.228302758 4268848.187787391, 15556899.354294905 4268848.1878826665))"
670,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557595.100648805 4268562.409728586, 15557595.102310603 4268848.187692114, 15557942.976318453 4268848.18759684, 15557942.97467598 4268562.409633312, 15557595.100648805 4268562.409728586))"
671,2011_広範囲に液状化した地域,"POLYGON ((15556899.355995351 4269133.973330841, 15556899.357696613 4269419.903468778, 15557247.231665805 4269419.903373501, 15557247.22998388 4269133.973235563, 15556899.355995351 4269133.973330841))"
672,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.205824839 4268562.402392475, 15565596.207235442 4268848.180355812, 15565944.081668464 4268848.17968888, 15565944.080238542 4268562.40172556, 15565596.205824839 4268562.402392475))"
673,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.207235442 4268848.180355812, 15565596.208646042 4269133.965803788, 15565944.083098393 4269133.965136839, 15565944.081668464 4268848.17968888, 15565596.207235442 4268848.180355812))"
674,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.080238542 4268562.40172556, 15565944.081668464 4268848.17968888, 15566291.95610149 4268848.179021949, 15566291.954652239 4268562.401058646, 15565944.080238542 4268562.40172556))"
675,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.954652239 4268562.401058646, 15566291.95610149 4268848.179021949, 15566639.83053451 4268848.178355027, 15566639.829065941 4268562.4003917435, 15566291.954652239 4268562.401058646))"
676,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.081668464 4268848.17968888, 15565944.083098393 4269133.965136839, 15566291.95755074 4269133.964469894, 15566291.95610149 4268848.179021949, 15565944.081668464 4268848.17968888))"
677,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.95610149 4268848.179021949, 15566291.95755074 4269133.964469894, 15566639.832003085 4269133.963802949, 15566639.83053451 4268848.178355027, 15566291.95610149 4268848.179021949))"
678,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.335585639 4269419.896608497, 15565248.336976916 4269705.697031669, 15565596.21146792 4269705.696364689, 15565596.21005732 4269419.895941531, 15565248.335585639 4269419.896608497))"
679,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.21005732 4269419.895941531, 15565596.21146792 4269705.696364689, 15565944.085958928 4269705.695697704, 15565944.084529003 4269419.8952745665, 15565596.21005732 4269419.895941531))"
680,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.083098393 4269133.965136839, 15565944.084529003 4269419.8952745665, 15566291.959000682 4269419.8946076, 15566291.95755074 4269133.964469894, 15565944.083098393 4269133.965136839))"
681,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.95755074 4269133.964469894, 15566291.959000682 4269419.8946076, 15566639.83347236 4269419.893940637, 15566639.832003085 4269133.963802949, 15566291.95755074 4269133.964469894))"
682,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.959000682 4269419.8946076, 15566291.960449932 4269705.69503072, 15566639.83494093 4269705.6943637375, 15566639.83347236 4269419.893940637, 15566291.959000682 4269419.8946076))"
683,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.829065941 4268562.4003917435, 15566639.83053451 4268848.178355027, 15566987.704948215 4268848.177759552, 15566987.703479646 4268562.3998201, 15566639.829065941 4268562.4003917435))"
684,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.703479646 4268562.3998201, 15566987.704948215 4268848.177759552, 15567335.579361923 4268848.177164078, 15567335.57789336 4268562.399248455, 15566987.703479646 4268562.3998201))"
685,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.83053451 4268848.178355027, 15566639.832003085 4269133.963802949, 15566987.706416782 4269133.963183643, 15566987.704948215 4268848.177759552, 15566639.83053451 4268848.178355027))"
686,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.704948215 4268848.177759552, 15566987.706416782 4269133.963183643, 15567335.580830486 4269133.962564335, 15567335.579361923 4268848.177164078, 15566987.704948215 4268848.177759552))"
687,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15567335.57789336 4268562.399248455, 15567335.579361923 4268848.177164078, 15567683.45377563 4268848.176568601, 15567683.452307068 4268562.398676809, 15567335.57789336 4268562.399248455))"
688,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15567683.452307068 4268562.398676809, 15567683.45377563 4268848.176568601, 15568031.328189319 4268848.17597312, 15568031.326720761 4268562.398105156, 15567683.452307068 4268562.398676809))"
689,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.579361923 4268848.177164078, 15567335.580830486 4269133.962564335, 15567683.45524419 4269133.961945031, 15567683.45377563 4268848.176568601, 15567335.579361923 4268848.177164078))"
690,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.832003085 4269133.963802949, 15566639.83347236 4269419.893940637, 15566987.707886057 4269419.893297487, 15566987.706416782 4269133.963183643, 15566639.832003085 4269133.963802949))"
691,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.706416782 4269133.963183643, 15566987.707886057 4269419.893297487, 15567335.582299758 4269419.892654337, 15567335.580830486 4269133.962564335, 15566987.706416782 4269133.963183643))"
692,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.83347236 4269419.893940637, 15566639.83494093 4269705.6943637375, 15566987.709354622 4269705.693696751, 15566987.707886057 4269419.893297487, 15566639.83347236 4269419.893940637))"
693,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.707886057 4269419.893297487, 15566987.709354622 4269705.693696751, 15567335.583768321 4269705.69302977, 15567335.582299758 4269419.892654337, 15566987.707886057 4269419.893297487))"
694,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.580830486 4269133.962564335, 15567335.582299758 4269419.892654337, 15567683.456713455 4269419.892011188, 15567683.45524419 4269133.961945031, 15567335.580830486 4269133.962564335))"
695,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15567683.45524419 4269133.961945031, 15567683.456713455 4269419.892011188, 15568031.331127135 4269419.891368033, 15568031.329657877 4269133.96132572, 15567683.45524419 4269133.961945031))"
696,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.582299758 4269419.892654337, 15567335.583768321 4269705.69302977, 15567683.458182013 4269705.692362785, 15567683.456713455 4269419.892011188, 15567335.582299758 4269419.892654337))"
697,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15567683.456713455 4269419.892011188, 15567683.458182013 4269705.692362785, 15568031.332595693 4269705.691695802, 15568031.331127135 4269419.891368033, 15567683.456713455 4269419.892011188))"
698,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568379.202448403 4268848.17530619, 15568379.203916965 4269133.960658773, 15568727.078176046 4269133.959991824, 15568727.076707482 4268848.174639259, 15568379.202448403 4268848.17530619))"
699,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568031.329657877 4269133.96132572, 15568031.331127135 4269419.891368033, 15568379.205386227 4269419.8907010695, 15568379.203916965 4269133.960658773, 15568031.329657877 4269133.96132572))"
700,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568379.203916965 4269133.960658773, 15568379.205386227 4269419.8907010695, 15568727.079645313 4269419.890034104, 15568727.078176046 4269133.959991824, 15568379.203916965 4269133.960658773))"
701,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568031.331127135 4269419.891368033, 15568031.332595693 4269705.691695802, 15568379.206854789 4269705.691028818, 15568379.205386227 4269419.8907010695, 15568031.331127135 4269419.891368033))"
702,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568379.205386227 4269419.8907010695, 15568379.206854789 4269705.691028818, 15568727.081113877 4269705.690361835, 15568727.079645313 4269419.890034104, 15568379.205386227 4269419.8907010695))"
703,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568727.078176046 4269133.959991824, 15568727.079645313 4269419.890034104, 15569074.953904403 4269419.889367137, 15569074.952435132 4269133.959324875, 15568727.078176046 4269133.959991824))"
704,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15569770.697861543 4268562.394961153, 15569770.699349439 4268848.172805218, 15570118.573473249 4268848.172305018, 15570118.571966032 4268562.394484781, 15569770.697861543 4268562.394961153))"
705,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570118.571966032 4268562.394484781, 15570118.573473249 4268848.172305018, 15570466.447597055 4268848.171804819, 15570466.44607052 4268562.39400841, 15570118.571966032 4268562.394484781))"
706,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570466.44607052 4268562.39400841, 15570466.447597055 4268848.171804819, 15570814.32172086 4268848.171304615, 15570814.320175005 4268562.393532028, 15570466.44607052 4268562.39400841))"
707,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570118.573473249 4268848.172305018, 15570118.574980462 4269133.957609886, 15570466.449123591 4269133.957085861, 15570466.447597055 4268848.171804819, 15570118.573473249 4268848.172305018))"
708,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570466.447597055 4268848.171804819, 15570466.449123591 4269133.957085861, 15570814.323266713 4269133.956561834, 15570814.32172086 4268848.171304615, 15570466.447597055 4268848.171804819))"
709,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556899.36102021 4269991.511802437, 15556899.362644142 4270277.4644156005, 15557247.236594012 4270277.464320312, 15557247.234970082 4269991.511707151, 15556899.36102021 4269991.511802437))"
710,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556899.362644142 4270277.4644156005, 15556899.36426729 4270563.287305705, 15557247.238217162 4270563.287210413, 15557247.236594012 4270277.464320312, 15556899.362644142 4270277.4644156005))"
711,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556899.36426729 4270563.287305705, 15556899.365890443 4270849.117685068, 15557247.239840314 4270849.117589775, 15557247.238217162 4270563.287210413, 15556899.36426729 4270563.287305705))"
712,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15564900.462563215 4269705.697603381, 15564900.463993132 4269991.505465877, 15565248.338445468 4269991.504846523, 15565248.336976916 4269705.697031669, 15564900.462563215 4269705.697603381))"
713,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.336976916 4269705.697031669, 15565248.338445468 4269991.504846523, 15565596.212936478 4269991.504179522, 15565596.21146792 4269705.696364689, 15565248.336976916 4269705.697031669))"
714,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.21146792 4269705.696364689, 15565596.212936478 4269991.504179522, 15565944.087427486 4269991.503512519, 15565944.085958928 4269705.695697704, 15565596.21146792 4269705.696364689))"
715,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.338445468 4269991.504846523, 15565248.339914732 4270277.457364187, 15565596.21440574 4270277.456697167, 15565596.212936478 4269991.504179522, 15565248.338445468 4269991.504846523))"
716,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.212936478 4269991.504179522, 15565596.21440574 4270277.456697167, 15565944.088896746 4270277.456030147, 15565944.087427486 4269991.503512519, 15565596.212936478 4269991.504179522))"
717,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.960449932 4269705.69503072, 15566291.961918488 4269991.502845518, 15566639.836409492 4269991.502178519, 15566639.83494093 4269705.6943637375, 15566291.960449932 4269705.69503072))"
718,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.961918488 4269991.502845518, 15566291.963387752 4270277.45536313, 15566639.837878754 4270277.454696113, 15566639.836409492 4269991.502178519, 15566291.961918488 4269991.502845518))"
719,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.339914732 4270277.457364187, 15565248.34138329 4270563.280158831, 15565596.215874296 4270563.279491794, 15565596.21440574 4270277.456697167, 15565248.339914732 4270277.457364187))"
720,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.21440574 4270277.456697167, 15565596.215874296 4270563.279491794, 15565944.090365304 4270563.278824761, 15565944.088896746 4270277.456030147, 15565596.21440574 4270277.456697167))"
721,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.34138329 4270563.280158831, 15565248.342851847 4270849.110442729, 15565596.217342854 4270849.109775675, 15565596.215874296 4270563.279491794, 15565248.34138329 4270563.280158831))"
722,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.215874296 4270563.279491794, 15565596.217342854 4270849.109775675, 15565944.091833862 4270849.109108622, 15565944.090365304 4270563.278824761, 15565596.215874296 4270563.279491794))"
723,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.963387752 4270277.45536313, 15566291.96485631 4270563.278157722, 15566639.839347316 4270563.277490687, 15566639.837878754 4270277.454696113, 15566291.963387752 4270277.45536313))"
724,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.96485631 4270563.278157722, 15566291.966324866 4270849.108441566, 15566639.840815874 4270849.107774514, 15566639.839347316 4270563.277490687, 15566291.96485631 4270563.278157722))"
725,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.83494093 4269705.6943637375, 15566639.836409492 4269991.502178519, 15566987.710842507 4269991.501511517, 15566987.709354622 4269705.693696751, 15566639.83494093 4269705.6943637375))"
726,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.709354622 4269705.693696751, 15566987.710842507 4269991.501511517, 15567335.585275529 4269991.500844517, 15567335.583768321 4269705.69302977, 15566987.709354622 4269705.693696751))"
